,0
1499,1527095267.99
1500,1527095268.0
1501,1527095268.01
1502,1527095268.02
1503,1527095268.03
1504,1527095268.04
1505,1527095268.05
1506,1527095268.06
1507,1527095268.07
1508,1527095268.08
1509,1527095268.09
1510,1527095268.1
1511,1527095268.11
1512,1527095268.12
1513,1527095268.13
1514,1527095268.14
1515,1527095268.15
1516,1527095268.16
1517,1527095268.17
1518,1527095268.18
1519,1527095268.19
1520,1527095268.2
1521,1527095268.21
1522,1527095268.22
1523,1527095268.23
1524,1527095268.24
1525,1527095268.25
1526,1527095268.26
1527,1527095268.27
1528,1527095268.28
1529,1527095268.29
1530,1527095268.3
1531,1527095268.31
1532,1527095268.32
1533,1527095268.33
1534,1527095268.34
1535,1527095268.35
1536,1527095268.36
1537,1527095268.37
1538,1527095268.38
1539,1527095268.39
1540,1527095268.4
1541,1527095268.41
1542,1527095268.42
1543,1527095268.43
1544,1527095268.44
1545,1527095268.45
1546,1527095268.46
1547,1527095268.47
1548,1527095268.48
1549,1527095268.49
1550,1527095268.5
1551,1527095268.51
1552,1527095268.52
1553,1527095268.53
1554,1527095268.54
1555,1527095268.55
1556,1527095268.56
1557,1527095268.57
1558,1527095268.58
1559,1527095268.59
1560,1527095268.6
1561,1527095268.61
1562,1527095268.62
1563,1527095268.63
1564,1527095268.64
1565,1527095268.65
1566,1527095268.66
1567,1527095268.67
1568,1527095268.68
1569,1527095268.69
1570,1527095268.7
1571,1527095268.71
1572,1527095268.72
1573,1527095268.73
1574,1527095268.74
1575,1527095268.75
1576,1527095268.76
1577,1527095268.77
1578,1527095268.78
1579,1527095268.79
1580,1527095268.8
1581,1527095268.81
1582,1527095268.82
1583,1527095268.83
1584,1527095268.84
1585,1527095268.85
1586,1527095268.86
1587,1527095268.87
1588,1527095268.88
1589,1527095268.89
1590,1527095268.9
1591,1527095268.91
1592,1527095268.92
1593,1527095268.93
1594,1527095268.94
1595,1527095268.95
1596,1527095268.96
1597,1527095268.97
1598,1527095268.98
1599,1527095268.99
1600,1527095269.0
1601,1527095269.01
1602,1527095269.02
1603,1527095269.03
1604,1527095269.04
1605,1527095269.05
1606,1527095269.06
1607,1527095269.07
1608,1527095269.08
1609,1527095269.09
1610,1527095269.1
1611,1527095269.11
1612,1527095269.12
1613,1527095269.13
1614,1527095269.14
1615,1527095269.15
1616,1527095269.16
1617,1527095269.17
1618,1527095269.18
1619,1527095269.19
1620,1527095269.2
1621,1527095269.21
1622,1527095269.22
1623,1527095269.23
1624,1527095269.24
1625,1527095269.25
1626,1527095269.26
1627,1527095269.27
1628,1527095269.28
1629,1527095269.29
1630,1527095269.3
1631,1527095269.31
1632,1527095269.32
1633,1527095269.33
1634,1527095269.34
1635,1527095269.35
1636,1527095269.36
1637,1527095269.37
1638,1527095269.38
1639,1527095269.39
1640,1527095269.4
1641,1527095269.41
1642,1527095269.42
1643,1527095269.43
1644,1527095269.44
1645,1527095269.45
1646,1527095269.46
1647,1527095269.47
1648,1527095269.48
1649,1527095269.49
1650,1527095269.5
1651,1527095269.51
1652,1527095269.52
1653,1527095269.53
1654,1527095269.54
1655,1527095269.55
1656,1527095269.56
1657,1527095269.57
1658,1527095269.58
1659,1527095269.59
1660,1527095269.6
1661,1527095269.61
1662,1527095269.62
1663,1527095269.63
1664,1527095269.64
1665,1527095269.65
1666,1527095269.66
1667,1527095269.67
1668,1527095269.68
1669,1527095269.69
1670,1527095269.7
1671,1527095269.71
1672,1527095269.72
1673,1527095269.73
1674,1527095269.74
1675,1527095269.75
1676,1527095269.76
1677,1527095269.77
1678,1527095269.78
1679,1527095269.79
1680,1527095269.8
1681,1527095269.81
1682,1527095269.82
1683,1527095269.83
1684,1527095269.84
1685,1527095269.85
1686,1527095269.86
1687,1527095269.87
1688,1527095269.88
1689,1527095269.89
1690,1527095269.9
1691,1527095269.91
1692,1527095269.92
1693,1527095269.93
1694,1527095269.94
1695,1527095269.95
1696,1527095269.96
1697,1527095269.97
1698,1527095269.98
1699,1527095269.99
1700,1527095270.0
1701,1527095270.01
1702,1527095270.02
1703,1527095270.03
1704,1527095270.04
1705,1527095270.05
1706,1527095270.06
1707,1527095270.07
1708,1527095270.08
1709,1527095270.09
1710,1527095270.1
1711,1527095270.11
1712,1527095270.12
1713,1527095270.13
1714,1527095270.14
1715,1527095270.15
1716,1527095270.16
1717,1527095270.17
1718,1527095270.18
1719,1527095270.19
1720,1527095270.2
1721,1527095270.21
1722,1527095270.22
1723,1527095270.23
1724,1527095270.24
1725,1527095270.25
1726,1527095270.26
1727,1527095270.27
1728,1527095270.28
1729,1527095270.29
1730,1527095270.3
1731,1527095270.31
1732,1527095270.32
1733,1527095270.33
1734,1527095270.34
1735,1527095270.35
1736,1527095270.36
1737,1527095270.37
1738,1527095270.38
1739,1527095270.39
1740,1527095270.4
1741,1527095270.41
1742,1527095270.42
1743,1527095270.43
1744,1527095270.44
1745,1527095270.45
1746,1527095270.46
1747,1527095270.47
1748,1527095270.48
1749,1527095270.49
1750,1527095270.5
1751,1527095270.51
1752,1527095270.52
1753,1527095270.53
1754,1527095270.54
1755,1527095270.55
1756,1527095270.56
1757,1527095270.57
1758,1527095270.58
1759,1527095270.59
1760,1527095270.6
1761,1527095270.61
1762,1527095270.62
1763,1527095270.63
1764,1527095270.64
1765,1527095270.65
1766,1527095270.66
1767,1527095270.67
1768,1527095270.68
1769,1527095270.69
1770,1527095270.7
1771,1527095270.71
1772,1527095270.72
1773,1527095270.73
1774,1527095270.74
1775,1527095270.75
1776,1527095270.76
1777,1527095270.77
1778,1527095270.78
1779,1527095270.79
1780,1527095270.8
1781,1527095270.81
1782,1527095270.82
1783,1527095270.83
1784,1527095270.84
1785,1527095270.85
1786,1527095270.86
1787,1527095270.87
1788,1527095270.88
1789,1527095270.89
1790,1527095270.9
1791,1527095270.91
1792,1527095270.92
1793,1527095270.93
1794,1527095270.94
1795,1527095270.95
1796,1527095270.96
1797,1527095270.97
1798,1527095270.98
1799,1527095270.99
1800,1527095271.0
1801,1527095271.01
1802,1527095271.02
1803,1527095271.03
1804,1527095271.04
1805,1527095271.05
1806,1527095271.06
1807,1527095271.07
1808,1527095271.08
1809,1527095271.09
1810,1527095271.1
1811,1527095271.11
1812,1527095271.12
1813,1527095271.13
1814,1527095271.14
1815,1527095271.15
1816,1527095271.16
1817,1527095271.17
1818,1527095271.18
1819,1527095271.19
1820,1527095271.2
1821,1527095271.21
1822,1527095271.22
1823,1527095271.23
1824,1527095271.24
1825,1527095271.25
1826,1527095271.26
1827,1527095271.27
1828,1527095271.28
1829,1527095271.29
1830,1527095271.3
1831,1527095271.31
1832,1527095271.32
1833,1527095271.33
1834,1527095271.34
1835,1527095271.35
1836,1527095271.36
1837,1527095271.37
1838,1527095271.38
1839,1527095271.39
1840,1527095271.4
1841,1527095271.41
1842,1527095271.42
1843,1527095271.43
1844,1527095271.44
1845,1527095271.45
1846,1527095271.46
1847,1527095271.47
1848,1527095271.48
1849,1527095271.49
1850,1527095271.5
1851,1527095271.51
1852,1527095271.52
1853,1527095271.53
1854,1527095271.54
1855,1527095271.55
1856,1527095271.56
1857,1527095271.57
1858,1527095271.58
1859,1527095271.59
1860,1527095271.6
1861,1527095271.61
1862,1527095271.62
1863,1527095271.63
1864,1527095271.64
1865,1527095271.65
1866,1527095271.66
1867,1527095271.67
1868,1527095271.68
1869,1527095271.69
1870,1527095271.7
1871,1527095271.71
1872,1527095271.72
1873,1527095271.73
1874,1527095271.74
1875,1527095271.75
1876,1527095271.76
1877,1527095271.77
1878,1527095271.78
1879,1527095271.79
1880,1527095271.8
1881,1527095271.81
1882,1527095271.82
1883,1527095271.83
1884,1527095271.84
1885,1527095271.85
1886,1527095271.86
1887,1527095271.87
1888,1527095271.88
1889,1527095271.89
1890,1527095271.9
1891,1527095271.91
1892,1527095271.92
1893,1527095271.93
1894,1527095271.94
1895,1527095271.95
1896,1527095271.96
1897,1527095271.97
1898,1527095271.98
1899,1527095271.99
1900,1527095272.0
1901,1527095272.01
1902,1527095272.02
1903,1527095272.03
1904,1527095272.04
1905,1527095272.05
1906,1527095272.06
1907,1527095272.07
1908,1527095272.08
1909,1527095272.09
1910,1527095272.1
1911,1527095272.11
1912,1527095272.12
1913,1527095272.13
1914,1527095272.14
1915,1527095272.15
1916,1527095272.16
1917,1527095272.17
1918,1527095272.18
1919,1527095272.19
1920,1527095272.2
1921,1527095272.21
1922,1527095272.22
1923,1527095272.23
1924,1527095272.24
1925,1527095272.25
1926,1527095272.26
1927,1527095272.27
1928,1527095272.28
1929,1527095272.29
1930,1527095272.3
1931,1527095272.31
1932,1527095272.32
1933,1527095272.33
1934,1527095272.34
1935,1527095272.35
1936,1527095272.36
1937,1527095272.37
1938,1527095272.38
1939,1527095272.39
1940,1527095272.4
1941,1527095272.41
1942,1527095272.42
1943,1527095272.43
1944,1527095272.44
1945,1527095272.45
1946,1527095272.46
1947,1527095272.47
1948,1527095272.48
1949,1527095272.49
1950,1527095272.5
1951,1527095272.51
1952,1527095272.52
1953,1527095272.53
1954,1527095272.54
1955,1527095272.55
1956,1527095272.56
1957,1527095272.57
1958,1527095272.58
1959,1527095272.59
1960,1527095272.6
1961,1527095272.61
1962,1527095272.62
1963,1527095272.63
1964,1527095272.64
1965,1527095272.65
1966,1527095272.66
1967,1527095272.67
1968,1527095272.68
1969,1527095272.69
1970,1527095272.7
1971,1527095272.71
1972,1527095272.72
1973,1527095272.73
1974,1527095272.74
1975,1527095272.75
1976,1527095272.76
1977,1527095272.77
1978,1527095272.78
1979,1527095272.79
1980,1527095272.8
1981,1527095272.81
1982,1527095272.82
1983,1527095272.83
1984,1527095272.84
1985,1527095272.85
1986,1527095272.86
1987,1527095272.87
1988,1527095272.88
1989,1527095272.89
1990,1527095272.9
1991,1527095272.91
1992,1527095272.92
1993,1527095272.93
1994,1527095272.94
1995,1527095272.95
1996,1527095272.96
1997,1527095272.97
1998,1527095272.98
1999,1527095272.99
2000,1527095273.0
2001,1527095273.01
2002,1527095273.02
2003,1527095273.03
2004,1527095273.04
2005,1527095273.05
2006,1527095273.06
2007,1527095273.07
2008,1527095273.08
2009,1527095273.09
2010,1527095273.1
2011,1527095273.11
2012,1527095273.12
2013,1527095273.13
2014,1527095273.14
2015,1527095273.15
2016,1527095273.16
2017,1527095273.17
2018,1527095273.18
2019,1527095273.19
2020,1527095273.2
2021,1527095273.21
2022,1527095273.22
2023,1527095273.23
2024,1527095273.24
2025,1527095273.25
2026,1527095273.26
2027,1527095273.27
2028,1527095273.28
2029,1527095273.29
2030,1527095273.3
2031,1527095273.31
2032,1527095273.32
2033,1527095273.33
2034,1527095273.34
2035,1527095273.35
2036,1527095273.36
2037,1527095273.37
2038,1527095273.38
2039,1527095273.39
2040,1527095273.4
2041,1527095273.41
2042,1527095273.42
2043,1527095273.43
2044,1527095273.44
2045,1527095273.45
2046,1527095273.46
2047,1527095273.47
2048,1527095273.48
2049,1527095273.49
2050,1527095273.5
2051,1527095273.51
2052,1527095273.52
2053,1527095273.53
2054,1527095273.54
2055,1527095273.55
2056,1527095273.56
2057,1527095273.57
2058,1527095273.58
2059,1527095273.59
2060,1527095273.6
2061,1527095273.61
2062,1527095273.62
2063,1527095273.63
2064,1527095273.64
2065,1527095273.65
2066,1527095273.66
2067,1527095273.67
2068,1527095273.68
2069,1527095273.69
2070,1527095273.7
2071,1527095273.71
2072,1527095273.72
2073,1527095273.73
2074,1527095273.74
2075,1527095273.75
2076,1527095273.76
2077,1527095273.77
2078,1527095273.78
2079,1527095273.79
2080,1527095273.8
2081,1527095273.81
2082,1527095273.82
2083,1527095273.83
2084,1527095273.84
2085,1527095273.85
2086,1527095273.86
2087,1527095273.87
2088,1527095273.88
2089,1527095273.89
2090,1527095273.9
2091,1527095273.91
2092,1527095273.92
2093,1527095273.93
2094,1527095273.94
2095,1527095273.95
2096,1527095273.96
2097,1527095273.97
2098,1527095273.98
2099,1527095273.99
2100,1527095274.0
2101,1527095274.01
2102,1527095274.02
2103,1527095274.03
2104,1527095274.04
2105,1527095274.05
2106,1527095274.06
2107,1527095274.07
2108,1527095274.08
2109,1527095274.09
2110,1527095274.1
2111,1527095274.11
2112,1527095274.12
2113,1527095274.13
2114,1527095274.14
2115,1527095274.15
2116,1527095274.16
2117,1527095274.17
2118,1527095274.18
2119,1527095274.19
2120,1527095274.2
2121,1527095274.21
2122,1527095274.22
2123,1527095274.23
2124,1527095274.24
2125,1527095274.25
2126,1527095274.26
2127,1527095274.27
2128,1527095274.28
2129,1527095274.29
2130,1527095274.3
2131,1527095274.31
2132,1527095274.32
2133,1527095274.33
2134,1527095274.34
2135,1527095274.35
2136,1527095274.36
2137,1527095274.37
2138,1527095274.38
2139,1527095274.39
2140,1527095274.4
2141,1527095274.41
2142,1527095274.42
2143,1527095274.43
2144,1527095274.44
2145,1527095274.45
2146,1527095274.46
2147,1527095274.47
2148,1527095274.48
2149,1527095274.49
2150,1527095274.5
2151,1527095274.51
2152,1527095274.52
2153,1527095274.53
2154,1527095274.54
2155,1527095274.55
2156,1527095274.56
2157,1527095274.57
2158,1527095274.58
2159,1527095274.59
2160,1527095274.6
2161,1527095274.61
2162,1527095274.62
2163,1527095274.63
2164,1527095274.64
2165,1527095274.65
2166,1527095274.66
2167,1527095274.67
2168,1527095274.68
2169,1527095274.69
2170,1527095274.7
2171,1527095274.71
2172,1527095274.72
2173,1527095274.73
2174,1527095274.74
2175,1527095274.75
2176,1527095274.76
2177,1527095274.77
2178,1527095274.78
2179,1527095274.79
2180,1527095274.8
2181,1527095274.81
2182,1527095274.82
2183,1527095274.83
2184,1527095274.84
2185,1527095274.85
2186,1527095274.86
2187,1527095274.87
2188,1527095274.88
2189,1527095274.89
2190,1527095274.9
2191,1527095274.91
2192,1527095274.92
2193,1527095274.93
2194,1527095274.94
2195,1527095274.95
2196,1527095274.96
2197,1527095274.97
2198,1527095274.98
2199,1527095274.99
2200,1527095275.0
2201,1527095275.01
2202,1527095275.02
2203,1527095275.03
2204,1527095275.04
2205,1527095275.05
2206,1527095275.06
2207,1527095275.07
2208,1527095275.08
2209,1527095275.09
2210,1527095275.1
2211,1527095275.11
2212,1527095275.12
2213,1527095275.13
2214,1527095275.14
2215,1527095275.15
2216,1527095275.16
2217,1527095275.17
2218,1527095275.18
2219,1527095275.19
2220,1527095275.2
2221,1527095275.21
2222,1527095275.22
2223,1527095275.23
2224,1527095275.24
2225,1527095275.25
2226,1527095275.26
2227,1527095275.27
2228,1527095275.28
2229,1527095275.29
2230,1527095275.3
2231,1527095275.31
2232,1527095275.32
2233,1527095275.33
2234,1527095275.34
2235,1527095275.35
2236,1527095275.36
2237,1527095275.37
2238,1527095275.38
2239,1527095275.39
2240,1527095275.4
2241,1527095275.41
2242,1527095275.42
2243,1527095275.43
2244,1527095275.44
2245,1527095275.45
2246,1527095275.46
2247,1527095275.47
2248,1527095275.48
2249,1527095275.49
2250,1527095275.5
2251,1527095275.51
2252,1527095275.52
2253,1527095275.53
2254,1527095275.54
2255,1527095275.55
2256,1527095275.56
2257,1527095275.57
2258,1527095275.58
2259,1527095275.59
2260,1527095275.6
2261,1527095275.61
2262,1527095275.62
2263,1527095275.63
2264,1527095275.64
2265,1527095275.65
2266,1527095275.66
2267,1527095275.67
2268,1527095275.68
2269,1527095275.69
2270,1527095275.7
2271,1527095275.71
2272,1527095275.72
2273,1527095275.73
2274,1527095275.74
2275,1527095275.75
2276,1527095275.76
2277,1527095275.77
2278,1527095275.78
2279,1527095275.79
2280,1527095275.8
2281,1527095275.81
2282,1527095275.82
2283,1527095275.83
2284,1527095275.84
2285,1527095275.85
2286,1527095275.86
2287,1527095275.87
2288,1527095275.88
2289,1527095275.89
2290,1527095275.9
2291,1527095275.91
2292,1527095275.92
2293,1527095275.93
2294,1527095275.94
2295,1527095275.95
2296,1527095275.96
2297,1527095275.97
2298,1527095275.98
2299,1527095275.99
2300,1527095276.0
2301,1527095276.01
2302,1527095276.02
2303,1527095276.03
2304,1527095276.04
2305,1527095276.05
2306,1527095276.06
2307,1527095276.07
2308,1527095276.08
2309,1527095276.09
2310,1527095276.1
2311,1527095276.11
2312,1527095276.12
2313,1527095276.13
2314,1527095276.14
2315,1527095276.15
2316,1527095276.16
2317,1527095276.17
2318,1527095276.18
2319,1527095276.19
2320,1527095276.2
2321,1527095276.21
2322,1527095276.22
2323,1527095276.23
2324,1527095276.24
2325,1527095276.25
2326,1527095276.26
2327,1527095276.27
2328,1527095276.28
2329,1527095276.29
2330,1527095276.3
2331,1527095276.31
2332,1527095276.32
2333,1527095276.33
2334,1527095276.34
2335,1527095276.35
2336,1527095276.36
2337,1527095276.37
2338,1527095276.38
2339,1527095276.39
2340,1527095276.4
2341,1527095276.41
2342,1527095276.42
2343,1527095276.43
2344,1527095276.44
2345,1527095276.45
2346,1527095276.46
2347,1527095276.47
2348,1527095276.48
2349,1527095276.49
2350,1527095276.5
2351,1527095276.51
2352,1527095276.52
2353,1527095276.53
2354,1527095276.54
2355,1527095276.55
2356,1527095276.56
2357,1527095276.57
2358,1527095276.58
2359,1527095276.59
2360,1527095276.6
2361,1527095276.61
2362,1527095276.62
2363,1527095276.63
2364,1527095276.64
2365,1527095276.65
2366,1527095276.66
2367,1527095276.67
2368,1527095276.68
2369,1527095276.69
2370,1527095276.7
2371,1527095276.71
2372,1527095276.72
2373,1527095276.73
2374,1527095276.74
2375,1527095276.75
2376,1527095276.76
2377,1527095276.77
2378,1527095276.78
2379,1527095276.79
2380,1527095276.8
2381,1527095276.81
2382,1527095276.82
2383,1527095276.83
2384,1527095276.84
2385,1527095276.85
2386,1527095276.86
2387,1527095276.87
2388,1527095276.88
2389,1527095276.89
2390,1527095276.9
2391,1527095276.91
2392,1527095276.92
2393,1527095276.93
2394,1527095276.94
2395,1527095276.95
2396,1527095276.96
2397,1527095276.97
2398,1527095276.98
2399,1527095276.99
2400,1527095277.0
2401,1527095277.01
2402,1527095277.02
2403,1527095277.03
2404,1527095277.04
2405,1527095277.05
2406,1527095277.06
2407,1527095277.07
2408,1527095277.08
2409,1527095277.09
2410,1527095277.1
2411,1527095277.11
2412,1527095277.12
2413,1527095277.13
2414,1527095277.14
2415,1527095277.15
2416,1527095277.16
2417,1527095277.17
2418,1527095277.18
2419,1527095277.19
2420,1527095277.2
2421,1527095277.21
2422,1527095277.22
2423,1527095277.23
2424,1527095277.24
2425,1527095277.25
2426,1527095277.26
2427,1527095277.27
2428,1527095277.28
2429,1527095277.29
2430,1527095277.3
2431,1527095277.31
2432,1527095277.32
2433,1527095277.33
2434,1527095277.34
2435,1527095277.35
2436,1527095277.36
2437,1527095277.37
2438,1527095277.38
2439,1527095277.39
